MS Zoning,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Pool QC,Fence,Misc Feature,Sale Type,Id,MS SubClass,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Mas Vnr Area,BsmtFin SF 1,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Fireplaces,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Mo Sold,SalePrice,Age,Remod Age,Garage Age,Total Area,OverallQual & GrLivArea,GarageArea & Cars,Age & RemodAge,FullBath & RmsAbvGrd
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,Unf,3,TA,Y,None,None,None,New,1728,60,59.0,15810,6,5,0.0,0.0,0.0,768.0,768.0,768,728,0,1496,0.0,0.0,3,0,3,1,7,0,2.0,572.0,100,0,0,0,0,0,5,181755,4,4,4.0,18746.0,8976,1144.0,16,21
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,RFn,3,TA,Y,None,None,None,New,2472,20,91.0,11024,7,5,118.0,0.0,0.0,1400.0,1400.0,1400,0,0,1400,0.0,0.0,2,0,3,1,6,0,2.0,612.0,144,55,0,0,0,0,10,186800,6,5,6.0,14753.0,9800,1224.0,30,12
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,3,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,3,Y,SBrkr,3,Typ,3,Attchd,Fin,3,TA,Y,None,MnPrv,None,WD ,610,60,0.0,8970,5,6,0.0,388.0,0.0,356.0,744.0,825,1315,0,2140,0.0,0.0,2,1,4,1,7,1,2.0,549.0,0,40,264,0,0,0,6,177500,46,46,46.0,12707.0,10700,1098.0,2116,14
RL,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,3,Y,SBrkr,3,Typ,0,Detchd,Unf,2,Fa,Y,None,None,None,WD ,1950,30,60.0,10800,4,6,0.0,0.0,0.0,656.0,656.0,968,0,0,968,0.0,0.0,2,0,4,1,5,0,1.0,216.0,0,0,0,0,0,0,8,64500,84,4,83.0,12640.0,3872,216.0,336,10
FV,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,5,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,WD ,94,120,25.0,4835,7,5,0.0,1298.0,0.0,190.0,1488.0,1488,0,0,1488,1.0,0.0,2,0,2,1,6,1,2.0,506.0,168,50,0,0,0,0,3,260000,7,6,7.0,8535.0,10416,1012.0,42,12
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,New,1745,20,53.0,3710,7,5,16.0,0.0,0.0,1266.0,1266.0,1266,0,0,1266,0.0,0.0,2,0,2,1,6,1,2.0,388.0,100,16,0,0,0,0,8,185485,4,4,4.0,6762.0,8862,776.0,16,12
RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,BrkTil,TA,TA,No,BLQ,Unf,GasA,3,Y,FuseA,3,Typ,0,Detchd,Unf,2,TA,Y,None,None,None,WD ,744,30,51.0,6120,5,7,0.0,209.0,0.0,506.0,715.0,875,0,0,875,1.0,0.0,1,0,2,1,5,0,1.0,180.0,48,0,0,0,0,0,11,105000,80,18,80.0,7938.0,4375,180.0,1440,5
RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,Hip,CompShg,Plywood,Plywood,BrkFace,5,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,5,Y,SBrkr,3,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,WD ,1859,80,80.0,9600,6,7,360.0,0.0,0.0,528.0,528.0,1094,761,0,1855,0.0,0.0,2,1,3,1,7,1,2.0,512.0,113,100,0,0,0,0,8,187000,35,17,35.0,13068.0,11130,1024.0,595,14
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,5,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,RFn,3,TA,Y,None,None,Shed,WD ,2343,20,91.0,14145,7,7,0.0,213.0,0.0,995.0,1208.0,1621,0,0,1621,1.0,0.0,2,0,3,1,8,0,2.0,440.0,108,45,0,0,0,0,5,202500,27,13,27.0,17567.0,11347,880.0,351,16
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,RFn,3,TA,Y,None,None,None,WD ,1713,20,70.0,9926,7,5,210.0,1178.0,0.0,436.0,1614.0,1614,0,0,1614,1.0,0.0,2,0,3,1,7,0,3.0,878.0,100,38,0,0,0,0,5,245700,6,5,6.0,14380.0,11298,2634.0,30,14
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Plywood,None,5,TA,CBlock,TA,TA,No,Unf,Unf,GasA,5,Y,SBrkr,3,Typ,3,Attchd,RFn,3,TA,Y,None,MnPrv,None,WD ,1816,160,50.0,8012,6,5,0.0,0.0,0.0,630.0,630.0,630,636,0,1266,0.0,0.0,1,1,2,1,5,2,1.0,283.0,340,0,0,0,0,0,7,128000,31,31,31.0,10531.0,7596,283.0,961,5
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,4,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,4,Y,SBrkr,5,Typ,4,Attchd,RFn,3,TA,Y,None,None,None,WD ,2390,60,80.0,10240,8,5,178.0,0.0,0.0,1030.0,1030.0,1038,1060,0,2098,0.0,0.0,2,1,3,1,8,1,3.0,878.0,192,52,0,0,0,0,3,275500,6,6,6.0,14668.0,16784,2634.0,36,16
RL,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,Fin,3,TA,Y,None,None,None,WD ,364,60,0.0,10762,7,5,344.0,694.0,0.0,284.0,978.0,1005,978,0,1983,0.0,0.0,2,1,3,1,9,1,2.0,490.0,0,0,0,0,0,0,5,225000,12,12,12.0,14557.0,13881,980.0,144,18
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,BrkFace,Plywood,None,3,TA,CBlock,Gd,TA,Av,GLQ,Rec,GasA,3,Y,SBrkr,3,Typ,0,Attchd,RFn,3,TA,Y,None,GdWo,None,WD ,684,80,80.0,8000,5,5,0.0,433.0,95.0,0.0,528.0,1183,0,0,1183,1.0,0.0,1,0,3,1,6,0,1.0,288.0,0,0,0,0,0,0,7,138000,52,52,52.0,9999.0,5915,288.0,2704,6
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,Gable,CompShg,HdBoard,ImStucc,BrkFace,3,TA,CBlock,TA,TA,No,Unf,Unf,GasA,3,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,32,160,21.0,1680,6,5,381.0,0.0,0.0,525.0,525.0,525,567,0,1092,0.0,0.0,1,1,3,1,6,0,1.0,264.0,0,0,0,0,0,0,3,88000,40,40,40.0,3942.0,6552,264.0,1600,6
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,5,Typ,4,BuiltIn,Fin,3,TA,Y,None,None,None,WD ,1698,60,105.0,13693,9,5,772.0,0.0,0.0,2153.0,2153.0,2069,574,0,2643,0.0,0.0,2,1,3,1,9,1,3.0,694.0,414,84,0,0,0,0,3,380000,5,5,5.0,20453.0,23787,2082.0,25,18
FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,WD ,1129,20,85.0,10625,8,5,292.0,0.0,0.0,1660.0,1660.0,1660,0,0,1660,0.0,0.0,2,0,3,1,7,1,3.0,660.0,133,120,0,0,0,0,6,256000,4,4,4.0,15150.0,13280,1980.0,16,14
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,CBlock,TA,TA,Mn,BLQ,Rec,GasA,3,Y,SBrkr,4,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,165,20,60.0,7200,5,7,0.0,234.0,486.0,180.0,900.0,900,0,0,900,0.0,1.0,1,0,3,1,5,0,2.0,576.0,222,32,0,0,0,0,5,134800,60,11,6.0,9830.0,4500,1152.0,660,5
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blueste,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,None,3,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,3,Y,SBrkr,3,Typ,3,Attchd,Fin,3,TA,Y,None,MnPrv,None,WD ,935,160,24.0,1612,6,6,0.0,0.0,0.0,561.0,561.0,561,668,0,1229,0.0,0.0,1,1,2,1,5,1,2.0,462.0,154,0,0,0,0,0,7,121000,31,31,31.0,4018.0,7374,924.0,961,5
FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,Fin,3,TA,Y,None,None,None,New,1802,60,84.0,10207,7,6,0.0,0.0,0.0,874.0,874.0,874,887,0,1761,0.0,0.0,3,0,3,1,7,0,2.0,578.0,144,105,0,0,0,0,8,227875,4,4,4.0,13669.0,12327,1156.0,16,21
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,5,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,RFn,3,TA,Y,None,None,None,WD ,250,20,64.0,10475,8,5,72.0,0.0,0.0,1694.0,1694.0,1694,0,0,1694,0.0,0.0,2,0,3,1,7,0,3.0,776.0,160,33,0,0,0,0,2,245350,3,3,3.0,14904.0,13552,2328.0,9,14
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,4,TA,PConc,TA,TA,No,Unf,Unf,GasA,4,N,FuseA,3,Typ,0,None,None,0,None,N,None,None,None,WD ,2668,90,33.0,5976,5,7,0.0,0.0,0.0,624.0,624.0,624,624,0,1248,0.0,0.0,2,0,2,2,8,0,0.0,0.0,0,130,256,0,0,0,12,93500,91,61,91.0,8234.0,6240,0.0,5551,16
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,2,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,2,N,SBrkr,3,Typ,0,Basment,Unf,2,TA,Y,None,None,Shed,COD,236,30,85.0,10625,5,5,0.0,108.0,0.0,350.0,458.0,835,0,0,835,0.0,0.0,1,0,2,1,5,0,1.0,366.0,0,0,77,0,0,0,5,83000,91,61,91.0,12361.0,4175,366.0,5551,5
RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,AsbShng,AsbShng,None,3,TA,CBlock,TA,TA,No,Unf,Unf,GasA,3,N,FuseA,3,Typ,0,Detchd,Unf,3,Fa,Y,None,MnPrv,None,WD ,2029,45,40.0,5680,5,4,0.0,0.0,0.0,592.0,592.0,933,240,0,1173,0.0,0.0,2,0,3,1,7,0,1.0,240.0,0,25,77,0,0,0,9,113000,110,61,91.0,7787.0,5865,240.0,6710,14
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,3,TA,CBlock,TA,Fa,No,Rec,Unf,GasA,3,Y,FuseA,3,Typ,0,Attchd,Unf,3,TA,Y,None,None,None,WD ,636,20,66.0,12400,6,7,176.0,585.0,0.0,630.0,1215.0,1215,0,0,1215,0.0,0.0,1,0,3,1,6,0,1.0,297.0,0,0,0,0,234,0,6,155000,53,13,53.0,15537.0,7290,297.0,689,6
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,None,4,Gd,CBlock,TA,TA,Mn,GLQ,Unf,GasA,4,Y,SBrkr,4,Typ,0,Detchd,Unf,3,TA,Y,None,GdPrv,None,WD ,1155,20,65.0,6768,6,8,0.0,832.0,0.0,80.0,912.0,912,0,0,912,1.0,1.0,1,0,3,1,5,0,1.0,288.0,168,0,0,0,0,0,5,142000,50,15,49.0,9048.0,5472,288.0,750,5
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,Wd Sdng,Wd Sdng,None,4,TA,PConc,TA,TA,No,Unf,Unf,GasA,4,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,739,45,50.0,6000,6,7,0.0,0.0,0.0,884.0,884.0,904,0,0,904,0.0,0.0,1,0,2,1,4,0,1.0,180.0,0,0,105,0,0,0,1,119000,85,7,85.0,8073.0,5424,180.0,595,4
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,5,TA,CBlock,Gd,TA,Mn,ALQ,Unf,GasA,5,Y,SBrkr,3,Mod,0,Attchd,Unf,3,TA,Y,None,None,Shed,WD ,1608,50,75.0,12508,6,7,0.0,660.0,0.0,323.0,983.0,983,767,0,1750,1.0,0.0,2,0,4,1,7,0,1.0,423.0,245,0,156,0,0,0,7,160000,71,26,22.0,16065.0,10500,423.0,1846,14
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,TA,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,3,Typ,3,Attchd,Fin,3,TA,Y,None,None,None,WD ,1087,60,62.0,7415,6,5,0.0,759.0,0.0,80.0,839.0,864,729,0,1593,1.0,0.0,2,1,3,1,8,1,2.0,398.0,100,75,0,0,0,0,4,193000,7,7,7.0,10420.0,9558,796.0,49,16
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,WD ,1774,60,88.0,11762,8,5,309.0,335.0,0.0,770.0,1105.0,1105,1097,0,2202,1.0,0.0,2,1,4,1,9,1,2.0,517.0,0,65,0,0,144,0,9,263000,19,18,19.0,16104.0,17616,1034.0,342,18
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,Fin,3,TA,Y,None,None,None,New,2816,20,65.0,8767,7,5,0.0,24.0,0.0,1286.0,1310.0,1310,0,0,1310,0.0,0.0,2,0,3,1,6,1,2.0,400.0,0,0,0,0,0,0,7,164990,6,6,6.0,11787.0,9170,800.0,36,12
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,None,5,TA,CBlock,TA,TA,No,Rec,Unf,GasA,5,Y,SBrkr,3,Typ,3,Detchd,Unf,3,TA,Y,None,None,None,WD ,2194,20,60.0,8190,4,6,0.0,732.0,0.0,216.0,948.0,948,0,0,948,1.0,0.0,1,0,3,1,5,1,1.0,280.0,0,36,0,0,0,0,10,119000,57,57,55.0,10402.0,3792,280.0,3249,5
FV,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,4,Attchd,RFn,3,TA,Y,None,None,None,WD ,523,20,75.0,7500,8,5,238.0,24.0,0.0,1348.0,1372.0,1448,0,0,1448,0.0,0.0,2,0,2,1,6,1,2.0,692.0,0,140,0,0,0,0,6,238500,5,4,5.0,11390.0,11584,1384.0,20,12
FV,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,Fin,3,TA,Y,None,None,None,New,1837,120,32.0,3784,8,5,36.0,60.0,0.0,1451.0,1511.0,1565,0,0,1565,1.0,0.0,2,0,2,1,5,0,2.0,476.0,0,120,0,0,0,0,2,193800,5,4,5.0,7492.0,12520,952.0,20,10
RM,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,3,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,3,Y,SBrkr,3,Typ,3,Attchd,Unf,3,TA,Y,None,None,None,WD ,2284,120,44.0,4224,5,7,0.0,840.0,0.0,200.0,1040.0,1060,0,0,1060,1.0,0.0,1,0,3,1,6,1,2.0,572.0,100,110,0,0,0,0,6,129900,35,35,35.0,7106.0,5300,1144.0,1225,6
RL,Pave,None,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,Y,None,None,None,WD ,1434,20,57.0,9245,5,5,0.0,686.0,0.0,304.0,990.0,990,0,0,990,0.0,1.0,1,0,3,1,5,0,2.0,672.0,0,0,0,0,0,0,2,145000,17,16,15.0,11897.0,4950,1344.0,272,5
RL,Pave,None,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,Gd,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,WD ,2794,20,0.0,14781,8,5,178.0,0.0,0.0,1753.0,1753.0,1787,0,0,1787,0.0,0.0,2,0,3,1,7,1,3.0,748.0,198,150,0,0,0,0,8,275000,10,9,10.0,19595.0,14296,2244.0,90,14
RL,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,BrkFace,Stone,None,2,TA,Slab,None,None,None,None,None,Wall,2,N,FuseF,3,Typ,0,Detchd,Unf,3,Fa,Y,None,None,None,WD ,2625,90,60.0,8544,3,4,0.0,0.0,0.0,0.0,0.0,1040,0,0,1040,0.0,0.0,2,0,2,2,6,0,2.0,400.0,0,0,0,0,0,0,12,81400,61,61,61.0,9984.0,3120,800.0,3721,12
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,3,TA,CBlock,Gd,TA,No,BLQ,Unf,GasW,3,Y,SBrkr,3,Typ,4,Detchd,RFn,3,TA,P,None,MnPrv,None,WD ,794,20,62.0,7440,5,6,0.0,173.0,0.0,916.0,1089.0,1089,0,0,1089,1.0,0.0,1,0,3,1,5,1,1.0,252.0,328,0,0,0,0,0,9,125000,57,57,57.0,10198.0,5445,252.0,3249,5
RM,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,3,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,3,Y,SBrkr,3,Typ,0,Detchd,Unf,3,TA,N,None,None,None,Oth,708,30,62.0,7404,4,6,0.0,0.0,0.0,861.0,861.0,861,0,0,861,0.0,0.0,1,0,2,1,5,0,2.0,288.0,0,0,128,0,0,0,11,80000,91,61,91.0,9542.0,3444,576.0,5551,5
RL,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,VinylSd,BrkFace,2,TA,BrkTil,TA,TA,Mn,Rec,Unf,GasA,2,N,FuseA,2,Typ,4,Detchd,Unf,3,TA,Y,None,MnPrv,None,WD ,286,30,67.0,4853,5,6,203.0,133.0,0.0,974.0,1107.0,1296,0,0,1296,0.0,0.0,2,0,2,1,5,1,1.0,260.0,0,0,36,0,0,0,5,104000,87,12,32.0,7755.0,6480,260.0,1044,10
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,Fin,3,TA,Y,None,None,None,WD ,62,20,59.0,10593,7,5,338.0,919.0,0.0,801.0,1720.0,1720,0,0,1720,1.0,0.0,2,0,3,1,7,1,2.0,527.0,240,56,154,0,0,0,3,260400,15,15,15.0,15348.0,12040,1054.0,225,14
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,5,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,5,Y,SBrkr,4,Typ,3,Attchd,RFn,3,TA,Y,None,None,None,WD ,1647,60,78.0,12090,7,7,306.0,321.0,0.0,404.0,725.0,725,754,0,1479,0.0,0.0,2,1,3,1,6,1,2.0,484.0,167,72,0,0,0,0,3,176000,30,8,30.0,15323.0,10353,968.0,240,12
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,3,TA,CBlock,TA,TA,Av,Rec,BLQ,GasA,3,Y,SBrkr,3,Typ,0,Attchd,RFn,3,TA,Y,None,MnPrv,None,WD ,2054,20,0.0,11677,5,4,442.0,249.0,761.0,30.0,1040.0,1040,0,0,1040,1.0,0.0,1,0,3,1,6,0,1.0,264.0,0,90,0,0,0,0,2,123000,45,45,45.0,14553.0,5200,264.0,2025,6
RL,Pave,None,Reg,Lvl,AllPub,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,5,TA,PConc,Ex,TA,Mn,Unf,Unf,GasA,5,Y,SBrkr,5,Typ,3,BuiltIn,RFn,3,TA,Y,None,None,None,WD ,1102,60,0.0,11000,9,5,295.0,0.0,0.0,1519.0,1519.0,1533,639,0,2172,0.0,0.0,2,1,4,1,8,1,3.0,687.0,162,153,0,0,0,0,6,291000,11,11,11.0,15988.0,19548,2061.0,121,16
RL,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,5,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,5,Y,SBrkr,3,Typ,4,Detchd,Unf,3,TA,Y,None,None,None,WD ,654,20,50.0,8000,6,6,0.0,680.0,0.0,292.0,972.0,972,0,0,972,1.0,0.0,1,0,2,1,5,1,1.0,240.0,0,0,0,0,0,0,5,132000,63,9,63.0,10184.0,5832,240.0,567,5
RL,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,5,TA,PConc,Gd,TA,No,Unf,Unf,GasA,5,Y,SBrkr,4,Typ,0,Attchd,Fin,3,TA,Y,None,None,None,WD ,1089,60,51.0,8029,6,5,0.0,0.0,0.0,728.0,728.0,728,728,0,1456,0.0,0.0,2,1,3,1,8,0,2.0,400.0,100,24,0,0,0,0,7,176000,6,6,6.0,10737.0,8736,800.0,36,16
RL,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,2,Gd,CBlock,TA,TA,No,BLQ,LwQ,GasA,2,Y,SBrkr,3,Min1,4,Detchd,Unf,3,TA,Y,None,None,None,WD ,604,20,0.0,13495,5,6,70.0,625.0,201.0,222.0,1048.0,1728,0,0,1728,1.0,0.0,2,0,3,1,7,1,2.0,576.0,0,99,0,0,0,0,7,177625,55,55,55.0,17016.0,8640,1152.0,3025,14
